,device,gpa,semester,degree,age,sex,stress,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,week_1,week_2,week_3,week_4,week_5,week_6,yesterday_1,yesterday_2,yesterday_3,yesterday_4,yesterday_5,yesterday_6,yesterday_typical,enough_1,enough_2,enough_3,enough_4,enough_5,enough_6,survey_time
1123,mobile,1.899999976158142,12.0,2.0,24.0,2.0,5.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,10.0,3.0,4.0,55.0,0.0,0.0,0.0,10.0,0.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0
1124,pc/laptop,1.5,6.0,1.0,21.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,15.0,18.0,0.0,8.0,50.0,55.0,4.0,3.0,0.0,4.0,7.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0
1128,pc/laptop,1.5,10.0,2.0,24.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,10.5,5.0,0.0,2.0,15.0,55.0,1.5,4.0,0.0,0.0,3.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,10.0
1129,pc/laptop,2.0,8.0,1.0,24.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,12.0,38.0,0.0,20.0,37.0,55.0,0.0,5.0,0.0,2.0,7.0,8.5,4.0,2.0,3.0,1.0,1.0,2.0,1.0,15.0
1130,pc/laptop,2.0,4.0,1.0,21.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,17.0,8.0,0.0,3.0,12.0,56.0,2.0,0.0,0.0,0.5,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
1131,pc/laptop,1.5,4.0,1.0,21.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,12.0,30.0,8.0,1.0,6.0,56.0,2.0,6.0,2.0,0.0,1.5,8.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0
1133,pc/laptop,1.100000023841858,6.0,1.0,25.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,30.0,14.0,10.0,10.0,56.0,2.0,3.0,6.0,2.0,4.0,7.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,10.0
1135,pc/laptop,1.899999976158142,4.0,1.0,23.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,22.0,34.0,0.0,10.0,32.0,56.0,6.0,2.0,0.0,0.0,3.0,8.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,10.0
1136,pc/laptop,1.399999976158142,2.0,1.0,20.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,18.0,10.0,4.0,7.0,30.0,56.0,2.0,5.0,0.0,5.0,8.0,5.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0
1139,pc/laptop,1.399999976158142,6.0,1.0,22.0,2.0,6.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,9.0,10.0,16.0,6.0,14.0,56.0,0.0,0.0,6.5,1.0,4.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,10.0
1141,pc/laptop,1.7999999523162842,12.0,2.0,25.0,2.0,7.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.5,56.0,17.0,5.0,30.0,56.0,0.0,8.0,0.0,0.5,4.0,8.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,10.0
1142,pc/laptop,1.2999999523162842,11.0,2.0,25.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,20.0,40.0,5.0,5.0,5.0,56.0,0.0,10.0,0.0,1.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,10.0
1143,pc/laptop,1.5,4.0,2.0,36.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,28.0,40.0,14.0,0.0,56.0,0.0,5.0,6.0,1.0,0.0,8.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,15.0
1144,pc/laptop,1.2999999523162842,2.0,1.0,21.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,13.0,5.0,5.0,3.0,8.0,56.0,1.5,1.5,4.0,0.0,3.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
1145,pc/laptop,1.7000000476837158,13.0,2.0,28.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,5.0,70.0,56.0,0.0,0.0,0.0,0.5,14.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0
1146,tablet,1.0,10.0,2.0,23.0,2.0,6.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,30.0,10.0,2.0,30.0,56.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0
1148,pc/laptop,1.2000000476837158,13.0,2.0,30.0,1.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,7.0,30.0,3.0,5.0,50.0,56.0,0.0,2.0,0.0,2.0,10.0,9.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,15.0
1149,pc/laptop,1.7699999809265137,4.0,2.0,26.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,25.0,16.0,3.0,30.0,56.0,0.0,0.0,8.0,0.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0
1151,mobile,1.2999999523162842,5.0,1.0,22.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,30.0,4.0,20.0,30.0,56.0,0.0,7.0,0.0,2.0,6.0,9.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,20.0
1152,mobile,2.299999952316284,2.0,1.0,20.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,10.0,5.0,4.0,5.0,3.0,56.0,4.0,2.0,0.0,0.5,2.0,9.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,15.0
1153,pc/laptop,3.799999952316284,2.0,1.0,21.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,2.0,7.0,2.0,5.0,56.0,0.0,0.0,0.0,0.30000001192092896,4.0,12.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
1154,mobile,2.9000000953674316,4.0,1.0,20.0,2.0,6.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,25.0,40.0,0.0,2.0,5.0,56.0,6.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,7.0
1155,pc/laptop,1.7999999523162842,4.0,1.0,19.0,2.0,5.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,9.0,31.0,8.0,4.5,9.0,56.0,0.0,4.5,4.0,0.5,1.5,8.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,10.0
1156,pc/laptop,1.7999999523162842,6.0,1.0,21.0,2.0,6.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,12.0,6.0,5.0,20.0,56.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,15.0
1157,pc/laptop,2.299999952316284,4.0,1.0,21.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,12.0,8.0,0.0,7.0,20.0,56.0,2.0,4.0,0.0,2.0,6.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0
1160,pc/laptop,1.600000023841858,6.0,1.0,21.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,40.0,10.0,0.0,7.0,14.0,56.0,8.0,1.0,0.0,1.0,1.0,9.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0
1161,mobile,2.9000000953674316,6.0,1.0,24.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,16.0,15.0,8.0,1.0,10.0,56.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0
1164,pc/laptop,2.200000047683716,6.0,1.0,22.0,2.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,15.0,6.0,10.0,2.0,5.0,56.0,1.5,2.0,0.0,2.0,1.5,8.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,10.0
1165,pc/laptop,1.600000023841858,6.0,1.0,22.0,2.0,5.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,8.0,25.0,0.0,5.0,25.0,56.0,3.0,4.0,0.0,1.0,6.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,10.0
1167,pc/laptop,1.399999976158142,12.0,2.0,26.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,10.0,20.0,56.0,0.0,0.0,0.0,3.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0
1168,mobile,1.100000023841858,10.0,2.0,24.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,8.0,30.0,16.0,2.0,30.0,56.0,0.0,8.0,0.0,0.0,6.0,10.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,10.0
1169,pc/laptop,1.2999999523162842,2.0,1.0,19.0,2.0,7.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,12.0,12.0,0.0,3.0,20.0,56.0,4.0,4.0,0.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,10.0
1172,pc/laptop,1.850000023841858,6.0,1.0,21.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,8.0,14.0,0.0,9.0,28.0,56.0,0.0,2.0,0.0,1.0,8.0,9.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,10.0
1174,pc/laptop,1.2000000476837158,10.0,2.0,24.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,15.0,4.0,10.0,56.0,2.0,0.0,8.0,0.0,0.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0
1175,pc/laptop,1.2999999523162842,9.0,2.0,24.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,12.0,10.0,10.0,10.0,16.0,56.0,4.0,1.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,12.0
1177,pc/laptop,1.2999999523162842,8.0,2.0,24.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,12.0,15.0,7.0,4.0,56.0,0.0,5.0,0.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0
1178,pc/laptop,1.6299999952316284,2.0,1.0,21.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,12.0,23.0,0.0,5.0,10.5,56.0,0.0,6.0,0.0,3.0,3.0,7.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,10.0
1179,pc/laptop,1.7000000476837158,4.0,1.0,22.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,20.0,18.0,0.0,8.0,2.0,56.0,0.0,0.0,0.0,0.0,18.0,3.5,1.0,2.0,3.0,1.0,2.0,1.0,2.0,15.0
1181,pc/laptop,1.5,5.0,2.0,26.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,35.0,9.0,3.0,28.0,56.0,0.0,6.0,0.0,0.5,9.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0
1182,pc/laptop,3.5,6.0,1.0,22.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,8.0,4.0,4.0,6.0,30.0,56.0,0.0,0.0,1.5,0.0,12.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0
1183,pc/laptop,1.7999999523162842,11.0,2.0,25.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,36.0,10.0,5.0,44.0,56.0,0.0,3.0,5.0,0.75,4.0,9.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,10.0
1184,pc/laptop,1.899999976158142,12.0,2.0,25.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,5.0,0.0,6.0,8.0,56.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,10.0
1185,pc/laptop,2.299999952316284,8.0,1.0,22.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,18.0,2.0,10.0,4.0,14.0,56.0,5.0,0.0,0.0,0.5,8.0,7.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0
1192,pc/laptop,1.2300000190734863,2.0,1.0,20.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,12.0,1.5,0.0,2.0,20.0,56.0,3.0,3.0,0.0,0.5,4.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0
1193,mobile,1.899999976158142,4.0,1.0,21.0,1.0,5.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,12.0,2.0,0.0,5.0,24.0,56.0,4.0,0.5,0.0,0.5,4.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,20.0
1194,pc/laptop,1.5,10.0,2.0,26.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.5,3.0,18.0,5.0,10.0,56.0,0.0,1.0,0.0,1.0,3.0,8.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,30.0
1196,pc/laptop,2.700000047683716,4.0,1.0,22.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,24.0,5.0,4.0,14.0,8.0,56.0,0.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,20.0
1199,pc/laptop,1.600000023841858,8.0,2.0,24.0,1.0,6.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,15.0,20.0,4.0,4.0,20.0,56.0,0.0,3.0,0.5,0.0,5.0,8.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0
1200,tablet,2.4000000953674316,8.0,1.0,24.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,12.0,12.0,15.0,56.0,0.0,0.0,0.0,2.0,4.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
1201,pc/laptop,3.299999952316284,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,8.0,0.0,9.0,7.0,14.0,56.0,0.0,0.0,0.0,1.5,5.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0
1202,mobile,1.899999976158142,8.0,2.0,23.0,2.0,7.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,10.0,40.0,12.0,30.0,20.0,56.0,4.0,4.5,5.0,1.5,1.0,8.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,25.0
1204,pc/laptop,1.600000023841858,2.0,1.0,18.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,18.0,10.0,3.0,7.0,8.0,56.0,6.0,2.0,0.0,0.5,2.5,7.5,3.0,2.0,2.0,1.0,2.0,2.0,1.0,10.0
1205,pc/laptop,2.4000000953674316,6.0,1.0,22.0,1.0,6.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,10.0,4.0,25.0,10.0,20.0,56.0,0.0,1.0,0.0,4.0,4.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,6.0
1206,pc/laptop,1.7000000476837158,12.0,2.0,25.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,20.0,0.0,5.0,8.0,56.0,0.0,5.0,0.0,1.0,2.0,8.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0
1208,pc/laptop,2.5,2.0,1.0,22.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,12.0,10.0,13.0,2.0,20.0,56.0,3.0,0.0,0.0,0.5,5.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0
1209,pc/laptop,3.700000047683716,2.0,1.0,21.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,9.0,0.0,8.0,1.0,60.0,56.0,0.0,0.0,4.0,0.0,5.0,11.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,15.0
1210,pc/laptop,1.100000023841858,10.0,2.0,24.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,14.0,14.0,8.0,4.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0
1211,pc/laptop,1.7999999523162842,12.0,2.0,24.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,20.0,15.0,5.0,15.0,56.0,0.0,5.0,0.0,2.0,3.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0
1215,pc/laptop,1.5499999523162842,11.0,2.0,25.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,1.5,30.0,1.5,5.0,12.0,56.0,0.0,0.0,0.0,4.0,6.0,8.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0
1216,pc/laptop,2.700000047683716,6.0,1.0,22.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,8.5,10.0,20.0,5.0,30.0,56.0,3.5,0.0,0.0,2.0,10.0,9.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,7.0
1219,pc/laptop,2.200000047683716,7.0,1.0,24.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,15.0,10.0,0.0,10.0,20.0,56.0,4.5,1.0,0.0,2.0,4.0,8.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0
1220,pc/laptop,1.7999999523162842,6.0,1.0,23.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,8.0,15.0,2.0,30.0,56.0,3.0,2.0,0.0,0.0,4.0,8.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0
1224,tablet,1.2000000476837158,2.0,1.0,20.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,16.0,18.0,6.0,4.0,20.0,56.0,2.0,4.0,0.0,0.5,2.0,8.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,10.0
1226,pc/laptop,3.0,4.0,1.0,25.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,22.0,15.0,13.0,15.0,10.0,56.0,2.0,0.0,6.5,1.0,3.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0
1228,pc/laptop,1.7000000476837158,4.0,1.0,21.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,23.0,27.0,0.0,14.0,21.0,56.0,6.0,4.0,0.0,2.0,5.0,7.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,15.0
1230,pc/laptop,1.5,4.0,1.0,20.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,12.0,20.0,0.0,9.0,20.0,56.0,0.0,4.0,0.0,0.5,3.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
1231,pc/laptop,1.7000000476837158,10.0,1.0,25.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,0.0,56.0,10.0,5.0,14.0,56.0,0.0,10.0,0.0,1.0,2.0,8.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,8.0
1233,pc/laptop,1.7999999523162842,16.0,2.0,27.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,4.0,20.0,2.0,18.0,56.0,0.0,6.0,0.0,0.0,4.0,9.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,8.0
1235,pc/laptop,2.0,6.0,1.0,22.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,14.0,36.0,0.0,3.0,4.0,56.0,0.0,8.0,0.0,0.0,0.0,8.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,7.0
1236,pc/laptop,2.0,9.0,2.0,25.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,10.0,10.0,2.0,5.0,5.0,56.0,4.0,2.0,0.0,2.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0
1237,pc/laptop,1.899999976158142,6.0,1.0,22.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,7.5,25.0,8.0,8.0,15.0,56.0,0.0,7.5,0.0,1.0,3.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,10.0
1238,pc/laptop,1.7999999523162842,6.0,1.0,24.0,2.0,5.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,19.0,12.0,0.0,2.0,30.0,56.0,4.0,2.0,0.0,0.0,4.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0
1242,pc/laptop,4.0,4.0,1.0,20.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,6.0,5.0,10.0,6.0,20.0,56.0,2.0,1.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0
1243,pc/laptop,1.7999999523162842,10.0,2.0,26.0,2.0,5.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,8.0,16.0,16.0,8.0,8.0,56.0,0.0,6.0,0.0,4.0,2.0,8.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,20.0
1245,pc/laptop,2.4000000953674316,4.0,1.0,21.0,1.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,30.0,4.0,0.0,2.0,20.0,56.0,2.0,1.0,0.0,0.0,3.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0
1246,no answer,1.899999976158142,8.0,1.0,23.0,2.0,6.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,8.0,15.0,56.0,0.0,0.0,0.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,15.0
1250,pc/laptop,1.600000023841858,2.0,1.0,19.0,2.0,7.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,15.0,30.0,8.0,20.0,20.0,56.0,4.0,5.0,0.0,3.0,3.0,9.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,15.0
